interpolation,generation,individual,AU,expression,score
0,1,23,"[0.39896925877442946, 0.3034922969145105, 0.07680397357077795, 0.9088685756920714, 0.8423933594004177, 0.3692305766696111, 0.6158650687816942, 0.7026387586698911, 0.5163496767218415, 0.3604477082180654, 0.870016411538765, 0.374433483914, 0.06610523857653294, 0.8416625740400064, 0.5426801409258977, 0.11903274558966204, 0.48001661346625324]","[9.983877680497244e-05, 4.112525493837893e-05, 0.00010448993998579681, 0.9988202452659607, 6.989025860093534e-05, 0.00023675113334320486, 0.0006277871434576809]",0.2717874308703593
0,1,24,"[0.7042573624529195, 0.5939314854573754, 0.6167975448786153, 0.3293077353582027, 0.7403341018442718, 0.3174159580307483, 0.6354934841456259, 0.7503121766769155, 0.5588483758084106, 0.8831398080748523, 0.9858626363082912, 0.40900268448929367, 0.34900799696823104, 0.706840155923477, 0.902181733711424, 0.17615739695697574, 0.673726929053466]","[0.001040872884914279, 0.0003184429951943457, 0.002458785194903612, 0.9927610158920288, 0.0010367046343162656, 0.0009695352637208998, 0.001414744881913066]",0.2823001550944787
0,1,25,"[0.01842441466359801, 0.20324278074274638, 0.6534292851868242, 0.21848139254763999, 0.4676110823510444, 0.20782681174292517, 0.3051169602550138, 0.3881762026136655, 0.5588483758084106, 0.8831398080748523, 0.9858626363082912, 0.40900268448929367, 0.34900799696823104, 0.706840155923477, 0.7718249273060453, 0.7174295202975892, 0.30341362986932074]","[0.00015578701277263463, 7.277509575942531e-05, 0.0006294823833741248, 0.9978588223457336, 0.0008558037225157022, 0.0001589675375726074, 0.00026844340027309954]",0.2739905592642695
0,1,26,"[0.22106406547294744, 0.7058876047298569, 0.19139121496755873, 0.5377759407071829, 0.23125846489457058, 0.10680013231237029, 0.4217592311227242, 0.42352047588003217, 0.626305271798909, 0.02401269610853951, 0.1991521793953942, 0.5650081231880417, 0.8783344079981682, 0.03165907258051803, 0.6020593321444964, 0.6860980037974557, 0.7240244633341332]","[0.002038008300587535, 0.0005176013801246881, 0.00263000070117414, 0.9476711750030518, 0.043254390358924866, 0.0006962473853491247, 0.0031926212832331657]",0.37509980678889876
0,1,27,"[0.28717846608590447, 0.21755902167220253, 0.7506345909904938, 0.6731460000895562, 0.06410107428399192, 0.6894636785262805, 0.013367877850709031, 0.16587741166197023, 0.2693120874265975, 0.33467167961741096, 0.8041891440484132, 0.6430452985202567, 0.8841309509125566, 0.7765889596854555, 0.9630697803202826, 0.2759475470216243, 0.9939926071762504]","[0.004695804324001074, 0.002022618195042014, 0.020242711529135704, 0.35957831144332886, 0.5255511999130249, 0.0017409292049705982, 0.08616840094327927]",0.9027987942589336
0,1,28,"[0.7012342665852981, 0.9838790712699016, 0.9069610534477927, 0.31422751102652735, 0.15594883837165707, 0.7686605013208732, 0.5133424659127562, 0.33652526154326123, 0.795843426206983, 0.22443075747700492, 0.6986827508041521, 0.5650081231880417, 0.8783344079981682, 0.902020306115122, 0.606015044921516, 0.33724423975475326, 0.25690973311011145]","[0.00684615271165967, 0.0029960856772959232, 0.14645132422447205, 0.47296449542045593, 0.3595036566257477, 0.0020712180994451046, 0.009167029522359371]",0.9281701591935967
0,1,29,"[0.9832663038309616, 0.7901662518813012, 0.4283798619381267, 0.7916231493066243, 0.5783297456955293, 0.8973864083818672, 0.48256955177826044, 0.630791148983393, 0.5465838738566191, 0.9303042185408352, 0.7653051464585806, 0.5835916859726314, 0.7743681198795327, 0.11930880275511346, 0.6024805864353736, 0.6397947315856631, 0.5562390892829481]","[0.00011987359903287143, 0.0001107112257159315, 0.00371322943829, 0.9931902289390564, 0.0010365507332608104, 0.0005541471764445305, 0.0012753112241625786]",0.28183296567020555
0,2,0,"[0.6041214770854125, 0.5627807974349212, 0.8215929562174632, 0.04935117152432289, 0.5513762323464269, 0.5600762313779245, 0.45139926679389286, 0.11480532780116381, 0.1559578132335494, 0.799858803685973, 0.524046564717472, 0.23525933709914004, 0.19740409711400975, 0.17778571706100188, 0.7279346752892886, 0.11034411494546237, 0.5126429059155471]","[0.15516705811023712, 0.009179242886602879, 0.019025487825274467, 0.38504311442375183, 0.41289234161376953, 0.0010192471090704203, 0.017673581838607788]",0.9574420366218052
0,2,1,"[0.6041214770854125, 0.5627807974349212, 0.8215929562174632, 0.04935117152432289, 0.5513762323464269, 0.5600762313779245, 0.45139926679389286, 0.11480532780116381, 0.1559578132335494, 0.799858803685973, 0.524046564717472, 0.23525933709914004, 0.19740409711400975, 0.17778571706100188, 0.7279346752892886, 0.11034411494546237, 0.2515291482473956]","[0.12902072072029114, 0.008424855768680573, 0.015110362321138382, 0.4963034391403198, 0.3297567069530487, 0.0010425143409520388, 0.02034134790301323]",0.9168227678901296
0,2,2,"[0.7042573624529195, 0.5939314854573754, 0.6167975448786153, 0.3293077353582027, 0.7403341018442718, 0.3174159580307483, 0.6354934841456259, 0.7503121766769155, 0.5465838738566191, 0.9303042185408352, 0.3036495104385275, 0.40900268448929367, 0.34900799696823104, 0.706840155923477, 0.902181733711424, 0.17615739695697574, 0.673726929053466]","[0.00021485413890331984, 4.2480773117858917e-05, 0.000485483295051381, 0.9982759952545166, 0.00022539700148627162, 0.0003002567682415247, 0.0004555372870527208]",0.27287045489298334
0,2,3,"[0.6041214770854125, 0.5627807974349212, 0.8215929562174632, 0.04935117152432289, 0.5513762323464269, 0.5600762313779245, 0.45139926679389286, 0.11480532780116381, 0.1559578132335494, 0.799858803685973, 0.524046564717472, 0.23525933709914004, 0.19740409711400975, 0.17778571706100188, 0.7279346752892886, 0.11034411494546237, 0.30341362986932074]","[0.14080458879470825, 0.009400245733559132, 0.015916086733341217, 0.426861971616745, 0.3869664967060089, 0.0010614399798214436, 0.018989132717251778]",0.945895105682032
0,2,4,"[0.28717846608590447, 0.21755902167220253, 0.7506345909904938, 0.6731460000895562, 0.06410107428399192, 0.4137695745853537, 0.9399523758819935, 0.9916897641828769, 0.26805221428947834, 0.9504692567003831, 0.962846422975761, 0.30247377530906905, 0.2958345163036794, 0.7765889596854555, 0.9630697803202826, 0.2759475470216243, 0.9939926071762504]","[0.02216356433928013, 0.00054716388694942, 0.0013935139868408442, 0.9743430018424988, 0.0008935349178500473, 0.0003216007607989013, 0.0003374866209924221]",0.3149046945480859
0,2,5,"[0.5647119413115459, 0.5841905708482834, 0.9920845000666687, 0.7733562817437623, 0.2703593136637319, 0.305959452941705, 0.7781240846125326, 0.2534282810450508, 0.11080423953258667, 0.4009077302005887, 0.1157789382461425, 0.803137556290423, 0.9002461978130138, 0.244534798045142, 0.60632412228966, 0.12367215086479699, 0.8715908499692614]","[0.23570014536380768, 0.003631554078310728, 0.011114177294075489, 0.06514352560043335, 0.6492918729782104, 0.0014963606372475624, 0.03362240269780159]",0.844597750857977
0,2,6,"[0.6542649477677367, 0.2774124608035977, 0.9735698755376554, 0.04935117152432289, 0.5513762323464269, 0.5600762313779245, 0.45139926679389286, 0.8119842613868252, 0.151725378409174, 0.32187500237174205, 0.8531497577960828, 0.8835392467987118, 0.2830739953774898, 0.5349871684557969, 0.962914295704251, 0.31666467662779196, 0.9499998900756745]","[0.08141116797924042, 0.005493875592947006, 0.09382466971874237, 0.3838450014591217, 0.42992866039276123, 0.0013449294492602348, 0.004151652101427317]",0.966688551457607
0,2,7,"[0.7657763989079148, 0.2774124608035977, 0.9735698755376554, 0.21570886917800725, 0.8076675875923766, 0.736739477436276, 0.13492883007012202, 0.683462820604932, 0.22142956934752467, 0.7271384491315485, 0.9989916633921462, 0.367753994716957, 0.8057740664386224, 0.24956354625783195, 0.16340830745385693, 0.9506017663408406, 0.30341362986932074]","[9.101867181016132e-05, 4.472841101232916e-05, 0.000154213048517704, 0.9943838119506836, 0.0003241521480958909, 0.0005526166060008109, 0.004449428990483284]",0.2781682941626822
0,2,8,"[0.16737220460833646, 0.6611283668044632, 0.07049026230739797, 0.03182734383409869, 0.31497730051223805, 0.7994732450003819, 0.35887389479117393, 0.9812304749159222, 0.03506551125253132, 0.3904969989623007, 0.5740143004475625, 0.7134047770091407, 0.4553645444528197, 0.5602712620034621, 0.5320342336339751, 1.1978055832580774, 0.5694567447358175]","[0.0014822554076090455, 0.00023689040972385556, 0.002436458831652999, 0.9752162098884583, 0.01874074526131153, 0.0002680935140233487, 0.0016192583134397864]",0.32028105287425424
0,2,9,"[0.5647119413115459, 0.5841905708482834, 0.9920845000666687, 0.7733562817437623, 0.2703593136637319, 0.305959452941705, 0.7781240846125326, 0.2534282810450508, 0.11080423953258667, 0.4009077302005887, 0.1157789382461425, 0.803137556290423, 0.9002461978130138, 0.244534798045142, 0.60632412228966, 0.12367215086479699, 0.25690973311011145]","[0.1578679233789444, 0.0042947279289364815, 0.015677189454436302, 0.12595218420028687, 0.6613366603851318, 0.0018011605134233832, 0.033070094883441925]",0.8645451773434986
0,2,10,"[0.7042573624529195, 0.5939314854573754, 0.6167975448786153, 0.3293077353582027, 0.7403341018442718, 0.3174159580307483, 0.6354934841456259, 0.7503121766769155, 0.5588483758084106, 0.8831398080748523, 0.9858626363082912, 0.40900268448929367, 0.34900799696823104, 0.706840155923477, 0.902181733711424, 0.17615739695697574, 0.673726929053466]","[0.001040872884914279, 0.0003184429951943457, 0.002458785194903612, 0.9927610158920288, 0.0010367046343162656, 0.0009695352637208998, 0.001414744881913066]",0.2823001550944787
0,2,11,"[0.6041214770854125, 0.5627807974349212, 0.8215929562174632, 0.04935117152432289, 0.5513762323464269, 0.5600762313779245, 0.45139926679389286, 0.11480532780116381, 0.1559578132335494, 0.799858803685973, 0.524046564717472, 0.23525933709914004, 0.8841309509125566, 0.7765889596854555, 0.9630697803202826, 0.2759475470216243, 0.9939926071762504]","[0.00716420728713274, 0.0006208976847119629, 0.009873630478978157, 0.003153580240905285, 0.9775189161300659, 0.00015894592797849327, 0.0015097782015800476]",0.5050177350417563
0,2,12,"[0.22106406547294744, 0.7058876047298569, 0.19139121496755873, 0.5377759407071829, 0.23125846489457058, 0.10680013231237029, 0.4217592311227242, 0.42352047588003217, 0.626305271798909, 0.02401269610853951, 0.1991521793953942, 0.5650081231880417, 0.8783344079981682, 0.19073958964952198, 0.11027440044296011, 0.7927213432800635, 0.48001661346625324]","[0.00013744743773713708, 3.400486093596555e-05, 0.0003691391902975738, 0.9973077774047852, 0.0005938241956755519, 7.353068212978542e-05, 0.0014843099052086473]",0.2744368400568511
0,2,13,"[0.8029931084795499, 0.012529805264616, 0.5872515631191537, 0.9511563360198947, 0.8076675875923766, 0.5354913552537339, 0.9426742559682973, 0.8119842613868252, 0.151725378409174, 0.32187500237174205, 0.8531497577960828, 0.8835392467987118, 0.2830739953774898, 0.5349871684557969, 0.962914295704251, 0.31666467662779196, 0.47361853172058765]","[0.0005007717409171164, 0.00020920841780025512, 0.0007826212677173316, 0.9970364570617676, 0.0005495104705914855, 0.00034504185896366835, 0.000576400721911341]",0.27509148281672446
0,2,14,"[0.8029931084795499, 0.012529805264616, 0.5872515631191537, 0.9511563360198947, 0.17102122170370915, 0.6785217482759102, 0.9426742559682973, 0.8119842613868252, 0.151725378409174, 0.32187500237174205, 0.8531497577960828, 0.8835392467987118, 0.2830739953774898, 0.5349871684557969, 0.962914295704251, 0.31666467662779196, 0.1619615305811417]","[0.022150009870529175, 0.008735227398574352, 0.024907466024160385, 0.8770407438278198, 0.06323225796222687, 0.001038704882375896, 0.0028955042362213135]",0.4912376863919635
0,2,15,"[0.7657763989079148, 0.6522127711701415, 0.2991844473941765, 0.5084456187643057, 0.7944533023935086, 0.9750948827165422, 0.5823646617875305, 0.8981879516751251, 0.7885209069323366, 0.8551337603209754, 0.8485463097348697, 0.9157105892461568, 0.9625700878300066, 0.24956354625783195, 0.16340830745385693, 0.9506017663408406, 0.30341362986932074]","[5.847343345521949e-05, 3.7359986890805885e-05, 0.000636974407825619, 0.9963206052780151, 0.00041716572013683617, 0.0001362677721772343, 0.0023931905161589384]",0.27574319586958285
0,2,16,"[0.5477867433219562, 0.3809059949325163, 0.39954551388047777, 0.33703057586085483, 0.5335786446368969, 0.05502556515765633, 0.07638302475564362, 0.9177230168643759, 0.5660384537169181, 0.1249511254486605, 0.701684706429254, 0.803137556290423, 0.9002461978130138, 0.244534798045142, 0.11027440044296011, 0.7927213432800635, 0.03986386542003906]","[0.002807678421959281, 0.0009511132957413793, 0.012797306291759014, 0.7263922691345215, 0.24208220839500427, 0.0010999866062775254, 0.013869482092559338]",0.7191274665754048
0,2,17,"[0.8029931084795499, 0.5627807974349212, 0.8215929562174632, 0.04935117152432289, 0.5513762323464269, 0.5600762313779245, 0.45139926679389286, 0.11480532780116381, 0.1559578132335494, 0.799858803685973, 0.524046564717472, 0.8835392467987118, 0.2830739953774898, 0.5349871684557969, 0.962914295704251, 0.31666467662779196, 0.47361853172058765]","[0.021418552845716476, 0.0012794396607205272, 0.014040134847164154, 0.07307270914316177, 0.818396806716919, 0.0005975826643407345, 0.07119490951299667]",0.7019050028666322
0,2,18,"[0.5247253331307964, 0.07148156037691578, 0.5367407192939141, 0.23661685088507267, 0.17102122170370915, 0.6785217482759102, 0.9426742559682973, 0.8119842613868252, 0.151725378409174, 0.32187500237174205, 0.8531497577960828, 0.8835392467987118, 0.2830739953774898, 0.5349871684557969, 0.962914295704251, 0.31666467662779196, 0.14458295916566444]","[0.27978962659835815, 0.013250647112727165, 0.07497052848339081, 0.4884699583053589, 0.14016443490982056, 0.0011360818753018975, 0.0022186466958373785]",0.874784007946121
0,2,19,"[0.7012342665852981, 0.9838790712699016, 0.9069610534477927, 0.31422751102652735, 0.15594883837165707, 0.8973864083818672, 0.48256955177826044, 0.630791148983393, 0.5465838738566191, 0.9303042185408352, 0.7653051464585806, 0.5835916859726314, 0.7743681198795327, 0.11930880275511346, 0.6024805864353736, 0.6397947315856631, 0.5562390892829481]","[0.011077159084379673, 0.00481000542640686, 0.13584597408771515, 0.11163301020860672, 0.7318099737167358, 0.0012059747241437435, 0.0036179018206894398]",0.8145747598978239
0,2,20,"[0.5477867433219562, 0.3809059949325163, 0.39954551388047777, 0.33703057586085483, 0.5335786446368969, 0.05502556515765633, 0.07638302475564362, 0.9177230168643759, 0.5660384537169181, 0.799858803685973, 0.524046564717472, 0.23525933709914004, 0.19740409711400975, 0.17778571706100188, 0.7279346752892886, 0.11034411494546237, 0.03986386542003906]","[0.00010279883281327784, 3.640115028247237e-05, 0.00024922852753661573, 0.9989809393882751, 0.00010655007645254955, 0.00029955210629850626, 0.0002245114737888798]",0.2716514718798987
0,2,21,"[0.39896925877442946, 0.3034922969145105, 0.19139121496755873, 0.5377759407071829, 0.23125846489457058, 0.10680013231237029, 0.4217592311227242, 0.42352047588003217, 0.626305271798909, 0.02401269610853951, 0.1991521793953942, 0.374433483914, 0.06610523857653294, 0.8416625740400064, 0.5426801409258977, 0.11903274558966204, 0.48001661346625324]","[9.524597408017144e-05, 1.9091023204964586e-05, 8.410487498622388e-05, 0.9986892342567444, 6.294924241956323e-05, 0.0001497119665145874, 0.0008996035903692245]",0.2719546014944939
0,2,22,"[0.9832663038309616, 0.7901662518813012, 0.4283798619381267, 0.7916231493066243, 0.5783297456955293, 0.8973864083818672, 0.48256955177826044, 0.630791148983393, 0.151725378409174, 0.32187500237174205, 0.8531497577960828, 0.8835392467987118, 0.2830739953774898, 0.11930880275511346, 0.6024805864353736, 0.6397947315856631, 0.5562390892829481]","[0.0067312405444681644, 0.0019144720863550901, 0.25831034779548645, 0.43108871579170227, 0.16724200546741486, 0.0028484880458563566, 0.1318647414445877]",0.8704864654079758
0,2,23,"[0.5647119413115459, 0.5841905708482834, 0.9920845000666687, 0.7733562817437623, 0.2703593136637319, 0.305959452941705, 0.7781240846125326, 0.2534282810450508, 0.11080423953258667, 0.4009077302005887, 0.1157789382461425, 0.803137556290423, 0.9002461978130138, 0.11930880275511346, 0.6024805864353736, 0.6397947315856631, 0.5562390892829481]","[0.05381738021969795, 0.0011134248925372958, 0.007393290754407644, 0.014731834642589092, 0.8973272442817688, 0.000580497260671109, 0.025036262348294258]",0.6121925920320367
0,2,24,"[0.01842441466359801, 0.20324278074274638, 0.6534292851868242, 0.21848139254763999, 0.4676110823510444, 0.20782681174292517, 0.3051169602550138, 0.3881762026136655, 0.5588483758084106, 0.8831398080748523, 0.9858626363082912, 0.40900268448929367, 0.34900799696823104, 0.706840155923477, 0.7718249273060453, 0.7174295202975892, 0.30341362986932074]","[0.00015578701277263463, 7.277509575942531e-05, 0.0006294823833741248, 0.9978588223457336, 0.0008558037225157022, 0.0001589675375726074, 0.00026844340027309954]",0.2739905592642695
