interpolation,generation,individual,AU,expression,score
6,24,10,"[0.4506991595066684, 0.7283618267725532, 1.2970377336396572, 0.05463029086158444, 0.493699024600984, 0.2466839440864388, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.7819827696284892, 0.26309640180281213, 0.9315372989645465, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.08325092661118838, 0.06319015385126836]","[6.985368236200884e-05, 2.1829544493812136e-05, 0.00010706295870477334, 0.9990412592887878, 0.00044752421672455966, 3.0579216399928555e-05, 0.0002817617205437273]",0.9999987833950253
6,24,11,"[0.5260923090121581, 0.32868780963745636, 0.022842147008744207, 0.56825645358194, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.26309640180281213, 0.9315372989645465, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.08325092661118838, 1.386999405937777]","[2.6977713787346147e-05, 8.728522516321391e-06, 4.777973299496807e-05, 0.9996727705001831, 3.614437082433142e-05, 5.688943565473892e-05, 0.00015073272516019642]",0.9999998625707895
6,24,12,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.1061764360257268]","[3.275515337008983e-05, 7.782360626151785e-06, 3.1766459869686514e-05, 0.9997768998146057, 5.2046263590455055e-05, 4.1168492316501215e-05, 5.762457658420317e-05]",0.9999999403594839
6,24,13,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.05463029086158444, 0.5613375834221922, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 0.1061764360257268]","[3.726567229023203e-05, 1.4547827959177084e-05, 6.0430440498748794e-05, 0.9996284246444702, 0.00011212156096007675, 6.422017031582072e-05, 8.294136205222458e-05]",0.9999998331048031
6,24,14,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.05463029086158444, 0.493699024600984, 0.2466839440864388, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.7819827696284892, 0.26309640180281213, 0.9315372989645465, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 1.386999405937777]","[0.0005852581816725433, 0.00029660051222890615, 0.0014110292540863156, 0.9880251288414001, 0.0076133511029183865, 0.0007188826566562057, 0.0013498030602931976]",0.9997938790825841
6,24,15,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.10926058172316888, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.5418454620277923, 0.5946828342777128, 0.7819827696284892, 0.26309640180281213, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 1.386999405937777]","[0.0001840753830038011, 7.102954259607941e-05, 0.0002505842421669513, 0.9985830783843994, 0.0004310952208470553, 0.0003010026121046394, 0.00017919568927027285]",0.9999975820549732
6,24,16,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.2466839440864388, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.5950504590409389, 0.1061764360257268]","[2.672682785487268e-05, 6.425465016945964e-06, 2.1666202883352526e-05, 0.9998251795768738, 2.718038194871042e-05, 4.088808782398701e-05, 5.201349631533958e-05]",0.9999999630967727
6,24,17,"[0.4506991595066684, 0.0783638834089081, 0.03613918268030447, 0.37630951945865476, 0.5613375834221922, 0.21980999093754916, 0.30647438964415363, 0.5418454620277923, 0.46892636375828334, 0.8101503669758675, 0.2972740124962041, 0.34984327009595906, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.08325092661118838, 1.386999405937777]","[6.869949720567092e-05, 2.6402842195238918e-05, 0.0002177117276005447, 0.9985972046852112, 0.0001024114535539411, 0.00025310483761131763, 0.0007345203193835914]",0.9999973652799132
6,24,18,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.26309640180281213, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 0.9834670674339192]","[2.2169013391248882e-05, 6.388001565937884e-06, 3.246920823585242e-05, 0.9998179078102112, 4.453536166693084e-05, 2.734653389779851e-05, 4.918678314425051e-05]",0.9999999601053422
6,24,19,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.10926058172316888, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.5418454620277923, 0.5946828342777128, 0.8101503669758675, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.08325092661118838, 0.06319015385126836]","[4.993289985577576e-05, 1.8653970982995816e-05, 0.00010099986684508622, 0.9994951486587524, 0.00012025712203467265, 8.619242726126686e-05, 0.0001289053907385096]",0.9999996935753753
6,24,20,"[0.4506991595066684, 0.7283618267725532, 0.6485188668198286, 0.10926058172316888, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.833035164612918, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.06319015385126836]","[0.000618315942119807, 0.0001883410004666075, 0.001826510182581842, 0.984512209892273, 0.011065262369811535, 0.00035701360320672393, 0.0014323925133794546]",0.9996317551928572
6,24,21,"[0.5260923090121581, 0.32868780963745636, 0.6485188668198286, 0.05463029086158444, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.26309640180281213, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 0.1061764360257268]","[3.9965925680007786e-05, 2.0326755475252867e-05, 0.00014427614223677665, 0.9992116689682007, 0.00033332916791550815, 5.151870209374465e-05, 0.0001988638541661203]",0.9999992023987835
6,24,22,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.05463029086158444, 0.5613375834221922, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.16650185322237676, 0.1061764360257268]","[4.6765937440795824e-05, 1.5512750906054862e-05, 5.419379158411175e-05, 0.9995952248573303, 9.643626253819093e-05, 0.00010100728832185268, 9.095082350540906e-05]",0.9999998030179411
6,24,23,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.5418454620277923, 0.5946828342777128, 0.9641708251281192, 0.26309640180281213, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 0.1061764360257268]","[2.772870175249409e-05, 7.714410457992926e-06, 5.714389044442214e-05, 0.9997734427452087, 4.930519935442135e-05, 3.7434692785609514e-05, 4.719245043816045e-05]",0.9999999385185068
6,24,24,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.05463029086158444, 0.5613375834221922, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.16650185322237676, 0.1061764360257268]","[4.060032370034605e-05, 1.481363142374903e-05, 4.9352172936778516e-05, 0.9996261596679688, 0.00010834169370355085, 7.032221037661657e-05, 9.040036093210801e-05]",0.9999998310845781
6,24,25,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.26309640180281213, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 0.9834670674339192]","[2.2169013391248882e-05, 6.388001565937884e-06, 3.246920823585242e-05, 0.9998179078102112, 4.453536166693084e-05, 2.734653389779851e-05, 4.918678314425051e-05]",0.9999999601053422
6,24,26,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.1061764360257268]","[3.275515337008983e-05, 7.782360626151785e-06, 3.1766459869686514e-05, 0.9997768998146057, 5.2046263590455055e-05, 4.1168492316501215e-05, 5.762457658420317e-05]",0.9999999403594839
6,24,27,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.5946828342777128, 0.7819827696284892, 0.26309640180281213, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 0.1061764360257268]","[1.8852799257729203e-05, 6.3972606767492834e-06, 4.206389348837547e-05, 0.9998119473457336, 4.5753768063150346e-05, 3.0461264032055624e-05, 4.443201396497898e-05]",0.9999999574749754
6,24,28,"[0.4506991595066684, 0.7283618267725532, 0.6485188668198286, 0.05463029086158444, 0.493699024600984, 0.2466839440864388, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.7819827696284892, 0.26309640180281213, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.1061764360257268]","[0.0001043215743266046, 3.2513682526769117e-05, 0.00016462219355162233, 0.9985527396202087, 0.0007892048452049494, 8.521311247022822e-05, 0.0002713697904255241]",0.9999971626496706
6,24,29,"[0.4506991595066684, 0.7283618267725532, 0.6485188668198286, 0.05463029086158444, 0.493699024600984, 0.2466839440864388, 0.07849266145715783, 0.5418454620277923, 0.5946828342777128, 0.9641708251281192, 0.26309640180281213, 0.9315372989645465, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.5950504590409389, 0.06319015385126836]","[0.00035002196091227233, 9.712869359645993e-05, 0.0011187202762812376, 0.9958341121673584, 0.0015947497449815273, 0.00042016716906800866, 0.0005851351306773722]",0.9999781997438328
6,25,0,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 1.386999405937777]","[1.800019344955217e-05, 5.2219597819203045e-06, 2.5045001166290604e-05, 0.999836802482605, 3.662106973933987e-05, 2.538489570724778e-05, 5.288310785545036e-05]",0.9999999676059236
6,25,1,"[0.4506991595066684, 0.0783638834089081, 0.03613918268030447, 0.37630951945865476, 0.5613375834221922, 0.21980999093754916, 0.30647438964415363, 0.5418454620277923, 0.46892636375828334, 0.8101503669758675, 0.2972740124962041, 0.34984327009595906, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.08325092661118838, 1.386999405937777]","[6.869949720567092e-05, 2.6402842195238918e-05, 0.0002177117276005447, 0.9985972046852112, 0.0001024114535539411, 0.00025310483761131763, 0.0007345203193835914]",0.9999973652799132
6,25,2,"[0.4506991595066684, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.5613375834221922, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.831323842943341, 0.8101503669758675, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.1061764360257268]","[2.3099695681594312e-05, 7.6157425610290375e-06, 2.8639344236580655e-05, 0.9997344613075256, 3.6965804611099884e-05, 8.161928417393938e-05, 8.75436671776697e-05]",0.9999999123853234
6,25,3,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 0.9834670674339192]","[1.7375932657159865e-05, 5.200147370487684e-06, 2.633217809488997e-05, 0.999836802482605, 3.551386180333793e-05, 2.5495603040326387e-05, 5.331587453838438e-05]",0.9999999675903795
6,25,4,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.10926058172316888, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.5418454620277923, 0.5946828342777128, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 1.386999405937777]","[0.0001424840302206576, 4.704211460193619e-05, 0.00014487268344964832, 0.9989731311798096, 0.0002933768555521965, 0.00023588065232615918, 0.00016311512445099652]",0.999998733721467
6,25,5,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.5946828342777128, 0.7819827696284892, 0.26309640180281213, 0.9315372989645465, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 0.1061764360257268]","[2.2481010091723874e-05, 7.361253210547147e-06, 5.250027243164368e-05, 0.9997809529304504, 5.653428888763301e-05, 2.9618191547342576e-05, 5.04978779645171e-05]",0.9999999420791201
6,25,6,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.7819827696284892, 0.26309640180281213, 0.9315372989645465, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 0.9834670674339192]","[2.484537435520906e-05, 7.31748104954022e-06, 3.787755485973321e-05, 0.9997888207435608, 5.281615813146345e-05, 2.8592052331077866e-05, 5.968735786154866e-05]",0.9999999461281416
6,25,7,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.10926058172316888, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 1.386999405937777]","[0.00042723515070974827, 0.00015035027172416449, 0.0005079764523543417, 0.9935917258262634, 0.004165273159742355, 0.00025428764638490975, 0.0009031827794387937]",0.9999402409451245
6,25,8,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.5946828342777128, 0.7819827696284892, 0.26309640180281213, 0.9315372989645465, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 0.1061764360257268]","[2.2481010091723874e-05, 7.361253210547147e-06, 5.250027243164368e-05, 0.9997809529304504, 5.653428888763301e-05, 2.9618191547342576e-05, 5.04978779645171e-05]",0.9999999420791201
6,25,9,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.26309640180281213, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 0.9834670674339192]","[2.2169013391248882e-05, 6.388001565937884e-06, 3.246920823585242e-05, 0.9998179078102112, 4.453536166693084e-05, 2.734653389779851e-05, 4.918678314425051e-05]",0.9999999601053422
6,25,10,"[0.4506991595066684, 0.7283618267725532, 0.6485188668198286, 0.10926058172316888, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.06319015385126836]","[0.0005684818024747074, 6.322481931420043e-05, 0.0002725495432969183, 0.9975882768630981, 0.0010513680754229426, 8.45501126605086e-05, 0.0003714961640071124]",0.9999925316063684
6,25,11,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.1061764360257268]","[3.275515337008983e-05, 7.782360626151785e-06, 3.1766459869686514e-05, 0.9997768998146057, 5.2046263590455055e-05, 4.1168492316501215e-05, 5.762457658420317e-05]",0.9999999403594839
6,25,12,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.05463029086158444, 0.5613375834221922, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.16650185322237676, 0.1061764360257268]","[4.060032370034605e-05, 1.481363142374903e-05, 4.9352172936778516e-05, 0.9996261596679688, 0.00010834169370355085, 7.032221037661657e-05, 9.040036093210801e-05]",0.9999998310845781
6,25,13,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.5613375834221922, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.831323842943341, 0.8101503669758675, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.08325092661118838, 0.06319015385126836]","[1.4322966308100149e-05, 5.649776994687272e-06, 3.7890367821091786e-05, 0.9998189806938171, 3.8650730857625604e-05, 3.663823372335173e-05, 4.807277218787931e-05]",0.9999999604120329
6,25,14,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.10926058172316888, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.5418454620277923, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 1.386999405937777]","[4.907143011223525e-05, 2.2231513867154717e-05, 0.00013517770275939256, 0.9994499087333679, 0.00017830138676799834, 7.704662857577205e-05, 8.813327440293506e-05]",0.9999996307293
6,25,15,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.05463029086158444, 0.5613375834221922, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.833035164612918, 0.14195929945958252, 1.316462109720924, 0.5950504590409389, 0.06319015385126836]","[0.0006090917740948498, 0.00016083258378785104, 0.0011042999103665352, 0.9931087493896484, 0.0034055777359753847, 0.0006906694616191089, 0.0009207762195728719]",0.9999379715139565
6,25,16,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.05463029086158444, 0.5613375834221922, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.16650185322237676, 0.1061764360257268]","[4.060032370034605e-05, 1.481363142374903e-05, 4.9352172936778516e-05, 0.9996261596679688, 0.00010834169370355085, 7.032221037661657e-05, 9.040036093210801e-05]",0.9999998310845781
6,25,17,"[0.5260923090121581, 0.32868780963745636, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.1061764360257268]","[2.9227394406916574e-05, 7.638810529897455e-06, 1.7853948520496488e-05, 0.9996145963668823, 2.3830056306906044e-05, 8.079098188318312e-05, 0.0002261051267851144]",0.9999997920141014
6,25,18,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 1.386999405937777]","[1.800019344955217e-05, 5.2219597819203045e-06, 2.5045001166290604e-05, 0.999836802482605, 3.662106973933987e-05, 2.538489570724778e-05, 5.288310785545036e-05]",0.9999999676059236
6,25,19,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 1.386999405937777]","[3.449471478234045e-05, 1.113748749048682e-05, 2.6560948754195124e-05, 0.9995589852333069, 5.489691466209479e-05, 7.179709064075723e-05, 0.0002420332166366279]",0.9999997367379911
6,25,20,"[0.5260923090121581, 0.32868780963745636, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.26309640180281213, 0.9315372989645465, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.08325092661118838, 1.386999405937777]","[2.680163743207231e-05, 8.01184887677664e-06, 3.70762099919375e-05, 0.9996477365493774, 3.667949931696057e-05, 6.0376827605068684e-05, 0.0001832661946536973]",0.9999998351760534
6,25,21,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.10926058172316888, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.5418454620277923, 0.5946828342777128, 0.8101503669758675, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.08325092661118838, 0.06319015385126836]","[4.993289985577576e-05, 1.8653970982995816e-05, 0.00010099986684508622, 0.9994951486587524, 0.00012025712203467265, 8.619242726126686e-05, 0.0001289053907385096]",0.9999996935753753
6,25,22,"[0.5260923090121581, 0.32868780963745636, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.1061764360257268]","[2.9227394406916574e-05, 7.638810529897455e-06, 1.7853948520496488e-05, 0.9996145963668823, 2.3830056306906044e-05, 8.079098188318312e-05, 0.0002261051267851144]",0.9999997920141014
6,25,23,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.1061764360257268]","[2.4560395104344934e-05, 6.747040515620029e-06, 2.2001944671501406e-05, 0.9998119473457336, 3.325922443764284e-05, 4.742355304188095e-05, 5.405665797297843e-05]",0.9999999572260865
6,25,24,"[0.4506991595066684, 0.7283618267725532, 0.6485188668198286, 0.10926058172316888, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.833035164612918, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.06319015385126836]","[0.000618315942119807, 0.0001883410004666075, 0.001826510182581842, 0.984512209892273, 0.011065262369811535, 0.00035701360320672393, 0.0014323925133794546]",0.9996317551928572
6,25,25,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.3349638976599554, 0.07849266145715783, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.5950504590409389, 0.06319015385126836]","[2.2953181542106904e-05, 6.082892923586769e-06, 1.798047378542833e-05, 0.9998346567153931, 2.7835878427140415e-05, 4.022036955575459e-05, 5.034579589846544e-05]",0.9999999668472372
6,25,26,"[0.4506991595066684, 0.0783638834089081, 0.03613918268030447, 0.37630951945865476, 0.5613375834221922, 0.21980999093754916, 0.30647438964415363, 0.5418454620277923, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.833035164612918, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.06319015385126836]","[7.115730841178447e-05, 2.188792495871894e-05, 6.487750943051651e-05, 0.9989597797393799, 6.787851452827454e-05, 0.0002351849980186671, 0.0005792852025479078]",0.9999985126994525
6,25,27,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.2466839440864388, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.5950504590409389, 0.1061764360257268]","[2.672682785487268e-05, 6.425465016945964e-06, 2.1666202883352526e-05, 0.9998251795768738, 2.718038194871042e-05, 4.088808782398701e-05, 5.201349631533958e-05]",0.9999999630967727
6,25,28,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.10926058172316888, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.5418454620277923, 0.5946828342777128, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 1.386999405937777]","[0.0001424840302206576, 4.704211460193619e-05, 0.00014487268344964832, 0.9989731311798096, 0.0002933768555521965, 0.00023588065232615918, 0.00016311512445099652]",0.999998733721467
6,25,29,"[0.4506991595066684, 0.0783638834089081, 0.6485188668198286, 0.10926058172316888, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.5418454620277923, 0.5946828342777128, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.5950504590409389, 0.06319015385126836]","[7.12567925802432e-05, 2.3590797354700044e-05, 5.716908708564006e-05, 0.9994753003120422, 8.550708298571408e-05, 0.00016557845810893923, 0.00012156079901615158]",0.9999996662831618
6,26,0,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.493699024600984, 0.2466839440864388, 0.30647438964415363, 0.2212253733185362, 0.831323842943341, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.9112496611211339, 0.658231054860462, 0.08325092661118838, 1.386999405937777]","[1.800019344955217e-05, 5.2219597819203045e-06, 2.5045001166290604e-05, 0.999836802482605, 3.662106973933987e-05, 2.538489570724778e-05, 5.288310785545036e-05]",0.9999999676059236
6,26,1,"[0.36940733438549145, 0.8711004416553583, 0.022842147008744207, 0.56825645358194, 0.17294065297072192, 0.2466839440864388, 0.30647438964415363, 0.2212253733185362, 0.46892636375828334, 0.9641708251281192, 0.2972740124962041, 0.7753018163619844, 0.12905581303519176, 0.14195929945958252, 0.658231054860462, 0.5950504590409389, 0.1061764360257268]","[4.203297066851519e-05, 8.135472853609826e-06, 4.046016329084523e-05, 0.9997555613517761, 5.012097972212359e-05, 3.999336331617087e-05, 6.369400216499344e-05]",0.9999999286112583
